-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
-5.5,110.625,2025,1,1,10.45
-5.5,111.25,2025,1,1,8.32
-5.5,111.875,2025,1,1,8.22
-5.5,112.5,2025,1,1,6.59
-5.5,113.125,2025,1,1,6.04
-5.5,113.75,2025,1,1,7.04
-5.5,114.375,2025,1,1,6.48
-9.0,105.625,2025,1,2,0.43
-9.0,106.25,2025,1,2,0.34
-9.0,106.875,2025,1,2,0.65
-9.0,107.5,2025,1,2,0.46
-9.0,108.125,2025,1,2,1.88
-9.0,108.75,2025,1,2,3.22
-9.0,109.375,2025,1,2,3.9
-9.0,110.0,2025,1,2,3.84
-9.0,110.625,2025,1,2,4.25
-9.0,111.25,2025,1,2,6.14
-9.0,111.875,2025,1,2,5.43
-9.0,112.5,2025,1,2,5.62
-9.0,113.125,2025,1,2,4.14
-9.0,113.75,2025,1,2,4.13
-9.0,114.375,2025,1,2,4.48
-8.5,105.625,2025,1,2,0.35
-8.5,106.25,2025,1,2,0.44
-8.5,106.875,2025,1,2,0.67
-8.5,107.5,2025,1,2,0.62
-8.5,108.125,2025,1,2,1.44
-8.5,108.75,2025,1,2,2.52
-8.5,109.375,2025,1,2,4.64
-8.5,110.0,2025,1,2,5.69
-8.5,110.625,2025,1,2,6.1
-8.5,111.25,2025,1,2,9.96
-8.5,111.875,2025,1,2,9.22
-8.5,112.5,2025,1,2,11.84
-8.5,113.125,2025,1,2,10.5
-8.5,113.75,2025,1,2,9.38
-8.5,114.375,2025,1,2,8.35
-8.0,105.625,2025,1,2,0.44
-8.0,106.25,2025,1,2,0.66
-8.0,106.875,2025,1,2,0.95
-8.0,107.5,2025,1,2,0.78
-8.0,108.125,2025,1,2,1.56
-8.0,108.75,2025,1,2,6.05
-8.0,109.375,2025,1,2,19.36
-8.0,110.0,2025,1,2,17.44
-8.0,110.625,2025,1,2,10.51
-8.0,111.25,2025,1,2,15.48
-8.0,111.875,2025,1,2,17.17
-8.0,112.5,2025,1,2,21.11
-8.0,113.125,2025,1,2,18.19
-8.0,113.75,2025,1,2,20.6
-8.0,114.375,2025,1,2,18.49
-7.5,105.625,2025,1,2,0.76
-7.5,106.25,2025,1,2,0.97
-7.5,106.875,2025,1,2,2.32
-7.5,107.5,2025,1,2,1.35
-7.5,108.125,2025,1,2,3.1
-7.5,108.75,2025,1,2,2.36
-7.5,109.375,2025,1,2,3.87
-7.5,110.0,2025,1,2,7.56
-7.5,110.625,2025,1,2,9.34
-7.5,111.25,2025,1,2,15.87
-7.5,111.875,2025,1,2,19.32
-7.5,112.5,2025,1,2,21.49
-7.5,113.125,2025,1,2,20.17
-7.5,113.75,2025,1,2,20.02
-7.5,114.375,2025,1,2,24.58
-7.0,105.625,2025,1,2,1.12
-7.0,106.25,2025,1,2,1.11
-7.0,106.875,2025,1,2,4.3
-7.0,107.5,2025,1,2,3.0
-7.0,108.125,2025,1,2,6.18
-7.0,108.75,2025,1,2,2.31
-7.0,109.375,2025,1,2,1.21
-7.0,110.0,2025,1,2,4.66
-7.0,110.625,2025,1,2,7.53
-7.0,111.25,2025,1,2,11.5
-7.0,111.875,2025,1,2,14.51
-7.0,112.5,2025,1,2,15.29
-7.0,113.125,2025,1,2,15.09
-7.0,113.75,2025,1,2,15.13
-7.0,114.375,2025,1,2,12.23
-6.5,105.625,2025,1,2,1.25
-6.5,106.25,2025,1,2,0.83
-6.5,106.875,2025,1,2,2.45
-6.5,107.5,2025,1,2,2.77
-6.5,108.125,2025,1,2,4.16
-6.5,108.75,2025,1,2,1.49
-6.5,109.375,2025,1,2,1.79
-6.5,110.0,2025,1,2,2.52
-6.5,110.625,2025,1,2,5.7
-6.5,111.25,2025,1,2,5.65
-6.5,111.875,2025,1,2,6.34
-6.5,112.5,2025,1,2,7.17
-6.5,113.125,2025,1,2,8.35
-6.5,113.75,2025,1,2,7.79
-6.5,114.375,2025,1,2,6.02
-6.0,105.625,2025,1,2,1.71
-6.0,106.25,2025,1,2,0.95
-6.0,106.875,2025,1,2,0.67
-6.0,107.5,2025,1,2,1.17
-6.0,108.125,2025,1,2,1.26
-6.0,108.75,2025,1,2,0.68
-6.0,109.375,2025,1,2,1.12
-6.0,110.0,2025,1,2,1.69
-6.0,110.625,2025,1,2,4.69
-6.0,111.25,2025,1,2,5.28
-6.0,111.875,2025,1,2,4.2
-6.0,112.5,2025,1,2,4.64
-6.0,113.125,2025,1,2,6.09
-6.0,113.75,2025,1,2,5.81
-6.0,114.375,2025,1,2,6.83
-5.5,105.625,2025,1,2,2.22
-5.5,106.25,2025,1,2,1.51
-5.5,106.875,2025,1,2,0.76
-5.5,107.5,2025,1,2,0.72
-5.5,108.125,2025,1,2,0.64
-5.5,108.75,2025,1,2,0.57
-5.5,109.375,2025,1,2,1.09
-5.5,110.0,2025,1,2,0.85
-5.5,110.625,2025,1,2,3.15
-5.5,111.25,2025,1,2,5.18
-5.5,111.875,2025,1,2,5.85
-5.5,112.5,2025,1,2,5.98
-5.5,113.125,2025,1,2,7.16
-5.5,113.75,2025,1,2,7.38
-5.5,114.375,2025,1,2,8.86
-9.0,105.625,2025,1,3,1.79
-9.0,106.25,2025,1,3,2.45
-9.0,106.875,2025,1,3,2.94
-9.0,107.5,2025,1,3,2.66
-9.0,108.125,2025,1,3,2.69
-9.0,108.75,2025,1,3,2.95
-9.0,109.375,2025,1,3,4.51
-9.0,110.0,2025,1,3,2.5
-9.0,110.625,2025,1,3,0.67
-9.0,111.25,2025,1,3,0.76
-9.0,111.875,2025,1,3,1.4
-9.0,112.5,2025,1,3,3.73
-9.0,113.125,2025,1,3,8.41
-9.0,113.75,2025,1,3,11.53
-9.0,114.375,2025,1,3,15.11
-8.5,105.625,2025,1,3,1.48
-8.5,106.25,2025,1,3,1.51
-8.5,106.875,2025,1,3,1.87
-8.5,107.5,2025,1,3,1.69
-8.5,108.125,2025,1,3,2.17
-8.5,108.75,2025,1,3,3.46
-8.5,109.375,2025,1,3,5.3
-8.5,110.0,2025,1,3,3.73
-8.5,110.625,2025,1,3,0.86
-8.5,111.25,2025,1,3,0.12
-8.5,111.875,2025,1,3,0.27
-8.5,112.5,2025,1,3,0.68
-8.5,113.125,2025,1,3,1.64
-8.5,113.75,2025,1,3,1.08
-8.5,114.375,2025,1,3,4.33
-8.0,105.625,2025,1,3,1.58
-8.0,106.25,2025,1,3,1.17
-8.0,106.875,2025,1,3,1.62
-8.0,107.5,2025,1,3,1.34
-8.0,108.125,2025,1,3,3.9
-8.0,108.75,2025,1,3,6.56
-8.0,109.375,2025,1,3,5.77
-8.0,110.0,2025,1,3,3.06
-8.0,110.625,2025,1,3,0.6
-8.0,111.25,2025,1,3,0.04
-8.0,111.875,2025,1,3,0.02
-8.0,112.5,2025,1,3,0.14
-8.0,113.125,2025,1,3,1.62
-8.0,113.75,2025,1,3,0.88
-8.0,114.375,2025,1,3,5.46
-7.5,105.625,2025,1,3,1.87
-7.5,106.25,2025,1,3,1.83
-7.5,106.875,2025,1,3,2.96
-7.5,107.5,2025,1,3,2.83
-7.5,108.125,2025,1,3,8.1
-7.5,108.75,2025,1,3,6.92
-7.5,109.375,2025,1,3,2.84
-7.5,110.0,2025,1,3,1.38
-7.5,110.625,2025,1,3,0.28
-7.5,111.25,2025,1,3,0.34
-7.5,111.875,2025,1,3,0.21
-7.5,112.5,2025,1,3,0.58
-7.5,113.125,2025,1,3,3.36
-7.5,113.75,2025,1,3,2.04
-7.5,114.375,2025,1,3,6.12
-7.0,105.625,2025,1,3,2.24
-7.0,106.25,2025,1,3,2.71
-7.0,106.875,2025,1,3,6.09
-7.0,107.5,2025,1,3,5.34
-7.0,108.125,2025,1,3,14.8
-7.0,108.75,2025,1,3,12.41
-7.0,109.375,2025,1,3,5.13
-7.0,110.0,2025,1,3,1.74
-7.0,110.625,2025,1,3,0.66
-7.0,111.25,2025,1,3,0.84
-7.0,111.875,2025,1,3,1.35
-7.0,112.5,2025,1,3,1.33
-7.0,113.125,2025,1,3,4.27
-7.0,113.75,2025,1,3,4.26
-7.0,114.375,2025,1,3,5.28
-6.5,105.625,2025,1,3,2.61
-6.5,106.25,2025,1,3,2.92
-6.5,106.875,2025,1,3,6.22
-6.5,107.5,2025,1,3,5.54
-6.5,108.125,2025,1,3,14.95
-6.5,108.75,2025,1,3,14.36
-6.5,109.375,2025,1,3,4.09
-6.5,110.0,2025,1,3,3.38
-6.5,110.625,2025,1,3,2.45
-6.5,111.25,2025,1,3,1.99
-6.5,111.875,2025,1,3,1.78
-6.5,112.5,2025,1,3,1.1
-6.5,113.125,2025,1,3,1.73
-6.5,113.75,2025,1,3,2.98
-6.5,114.375,2025,1,3,2.42
-6.0,105.625,2025,1,3,6.83
-6.0,106.25,2025,1,3,4.39
-6.0,106.875,2025,1,3,3.98
-6.0,107.5,2025,1,3,5.28
-6.0,108.125,2025,1,3,7.44
-6.0,108.75,2025,1,3,8.3
-6.0,109.375,2025,1,3,3.87
-6.0,110.0,2025,1,3,3.16
-6.0,110.625,2025,1,3,2.31
-6.0,111.25,2025,1,3,2.01
-6.0,111.875,2025,1,3,1.59
-6.0,112.5,2025,1,3,0.82
-6.0,113.125,2025,1,3,0.59
-6.0,113.75,2025,1,3,0.79
-6.0,114.375,2025,1,3,1.53
-5.5,105.625,2025,1,3,16.65
-5.5,106.25,2025,1,3,8.03
-5.5,106.875,2025,1,3,4.98
-5.5,107.5,2025,1,3,5.09
-5.5,108.125,2025,1,3,4.77
-5.5,108.75,2025,1,3,3.75
-5.5,109.375,2025,1,3,2.81
-5.5,110.0,2025,1,3,2.56
-5.5,110.625,2025,1,3,1.63
-5.5,111.25,2025,1,3,1.22
-5.5,111.875,2025,1,3,1.08
-5.5,112.5,2025,1,3,0.78
-5.5,113.125,2025,1,3,0.71
-5.5,113.75,2025,1,3,0.74
-5.5,114.375,2025,1,3,1.29
-9.0,105.625,2025,1,4,4.08
-9.0,106.25,2025,1,4,6.85
-9.0,106.875,2025,1,4,10.34
-9.0,107.5,2025,1,4,9.17
-9.0,108.125,2025,1,4,12.42
-9.0,108.75,2025,1,4,14.08
-9.0,109.375,2025,1,4,16.56
-9.0,110.0,2025,1,4,13.5
-9.0,110.625,2025,1,4,9.26
-9.0,111.25,2025,1,4,7.85
-9.0,111.875,2025,1,4,7.95
-9.0,112.5,2025,1,4,7.06
-9.0,113.125,2025,1,4,5.16
-9.0,113.75,2025,1,4,4.77
-9.0,114.375,2025,1,4,10.56
-8.5,105.625,2025,1,4,4.94
-8.5,106.25,2025,1,4,6.86
-8.5,106.875,2025,1,4,10.82
-8.5,107.5,2025,1,4,9.55
-8.5,108.125,2025,1,4,14.37
-8.5,108.75,2025,1,4,16.48
-8.5,109.375,2025,1,4,17.88
-8.5,110.0,2025,1,4,14.59
-8.5,110.625,2025,1,4,8.52
-8.5,111.25,2025,1,4,6.12
-8.5,111.875,2025,1,4,5.9
-8.5,112.5,2025,1,4,5.66
-8.5,113.125,2025,1,4,4.36
-8.5,113.75,2025,1,4,4.78
-8.5,114.375,2025,1,4,8.83
-8.0,105.625,2025,1,4,6.8
-8.0,106.25,2025,1,4,7.15
-8.0,106.875,2025,1,4,9.96
-8.0,107.5,2025,1,4,9.27
-8.0,108.125,2025,1,4,15.27
-8.0,108.75,2025,1,4,17.95
-8.0,109.375,2025,1,4,17.77
-8.0,110.0,2025,1,4,12.62
-8.0,110.625,2025,1,4,5.25
-8.0,111.25,2025,1,4,3.17
-8.0,111.875,2025,1,4,2.82
-8.0,112.5,2025,1,4,3.14
-8.0,113.125,2025,1,4,3.2
-8.0,113.75,2025,1,4,2.57
-8.0,114.375,2025,1,4,4.4
-7.5,105.625,2025,1,4,7.43
-7.5,106.25,2025,1,4,6.7
-7.5,106.875,2025,1,4,8.29
-7.5,107.5,2025,1,4,7.96
-7.5,108.125,2025,1,4,15.87
-7.5,108.75,2025,1,4,16.93
-7.5,109.375,2025,1,4,11.78
-7.5,110.0,2025,1,4,6.33
-7.5,110.625,2025,1,4,2.55
-7.5,111.25,2025,1,4,2.4
-7.5,111.875,2025,1,4,2.5
-7.5,112.5,2025,1,4,3.12
-7.5,113.125,2025,1,4,1.81
-7.5,113.75,2025,1,4,1.87
-7.5,114.375,2025,1,4,3.07
-7.0,105.625,2025,1,4,5.39
-7.0,106.25,2025,1,4,4.5
-7.0,106.875,2025,1,4,9.16
-7.0,107.5,2025,1,4,7.09
-7.0,108.125,2025,1,4,20.22
-7.0,108.75,2025,1,4,15.69
-7.0,109.375,2025,1,4,5.99
-7.0,110.0,2025,1,4,4.7
-7.0,110.625,2025,1,4,2.2
-7.0,111.25,2025,1,4,3.2
-7.0,111.875,2025,1,4,4.42
-7.0,112.5,2025,1,4,6.03
-7.0,113.125,2025,1,4,2.59
-7.0,113.75,2025,1,4,3.51
-7.0,114.375,2025,1,4,3.04
-6.5,105.625,2025,1,4,2.68
-6.5,106.25,2025,1,4,2.14
-6.5,106.875,2025,1,4,6.03
-6.5,107.5,2025,1,4,6.15
-6.5,108.125,2025,1,4,26.04
-6.5,108.75,2025,1,4,42.55
-6.5,109.375,2025,1,4,10.86
-6.5,110.0,2025,1,4,11.86
-6.5,110.625,2025,1,4,6.96
-6.5,111.25,2025,1,4,5.36
-6.5,111.875,2025,1,4,5.86
-6.5,112.5,2025,1,4,9.39
-6.5,113.125,2025,1,4,5.53
-6.5,113.75,2025,1,4,5.84
-6.5,114.375,2025,1,4,4.12
-6.0,105.625,2025,1,4,2.21
-6.0,106.25,2025,1,4,1.69
-6.0,106.875,2025,1,4,3.15
-6.0,107.5,2025,1,4,4.49
-6.0,108.125,2025,1,4,25.86
-6.0,108.75,2025,1,4,88.21
-6.0,109.375,2025,1,4,42.3
-6.0,110.0,2025,1,4,32.97
-6.0,110.625,2025,1,4,16.88
-6.0,111.25,2025,1,4,9.6
-6.0,111.875,2025,1,4,8.1
-6.0,112.5,2025,1,4,8.42
-6.0,113.125,2025,1,4,6.53
-6.0,113.75,2025,1,4,4.53
-6.0,114.375,2025,1,4,5.74
-5.5,105.625,2025,1,4,2.61
-5.5,106.25,2025,1,4,2.06
-5.5,106.875,2025,1,4,3.34
-5.5,107.5,2025,1,4,3.32
-5.5,108.125,2025,1,4,14.82
-5.5,108.75,2025,1,4,76.15
-5.5,109.375,2025,1,4,100.58
-5.5,110.0,2025,1,4,119.61
-5.5,110.625,2025,1,4,40.1
-5.5,111.25,2025,1,4,12.49
-5.5,111.875,2025,1,4,10.28
-5.5,112.5,2025,1,4,8.87
-5.5,113.125,2025,1,4,9.12
-5.5,113.75,2025,1,4,8.84
-5.5,114.375,2025,1,4,9.47
-9.0,105.625,2025,1,5,1.15
-9.0,106.25,2025,1,5,2.5
-9.0,106.875,2025,1,5,6.72
-9.0,107.5,2025,1,5,5.27
-9.0,108.125,2025,1,5,11.51
-9.0,108.75,2025,1,5,15.29
-9.0,109.375,2025,1,5,16.7
-9.0,110.0,2025,1,5,13.89
-9.0,110.625,2025,1,5,9.94
-9.0,111.25,2025,1,5,8.53
-9.0,111.875,2025,1,5,8.25
-9.0,112.5,2025,1,5,6.87
-9.0,113.125,2025,1,5,4.69
-9.0,113.75,2025,1,5,4.07
-9.0,114.375,2025,1,5,6.58
-8.5,105.625,2025,1,5,0.71
-8.5,106.25,2025,1,5,1.67
-8.5,106.875,2025,1,5,4.66
-8.5,107.5,2025,1,5,3.91
-8.5,108.125,2025,1,5,8.19
-8.5,108.75,2025,1,5,12.09
-8.5,109.375,2025,1,5,14.44
-8.5,110.0,2025,1,5,12.14
-8.5,110.625,2025,1,5,8.76
-8.5,111.25,2025,1,5,7.4
-8.5,111.875,2025,1,5,7.5
-8.5,112.5,2025,1,5,8.23
-8.5,113.125,2025,1,5,10.49
-8.5,113.75,2025,1,5,7.29
-8.5,114.375,2025,1,5,19.14
-8.0,105.625,2025,1,5,1.12
-8.0,106.25,2025,1,5,1.84
-8.0,106.875,2025,1,5,4.44
-8.0,107.5,2025,1,5,4.04
-8.0,108.125,2025,1,5,8.79
-8.0,108.75,2025,1,5,10.82
-8.0,109.375,2025,1,5,11.29
-8.0,110.0,2025,1,5,9.37
-8.0,110.625,2025,1,5,5.25
-8.0,111.25,2025,1,5,3.33
-8.0,111.875,2025,1,5,3.27
-8.0,112.5,2025,1,5,5.28
-8.0,113.125,2025,1,5,8.77
-8.0,113.75,2025,1,5,8.86
-8.0,114.375,2025,1,5,7.13
-7.5,105.625,2025,1,5,1.76
-7.5,106.25,2025,1,5,1.79
-7.5,106.875,2025,1,5,2.84
-7.5,107.5,2025,1,5,3.18
-7.5,108.125,2025,1,5,9.27
-7.5,108.75,2025,1,5,15.56
-7.5,109.375,2025,1,5,12.71
-7.5,110.0,2025,1,5,6.83
-7.5,110.625,2025,1,5,2.73
-7.5,111.25,2025,1,5,1.44
-7.5,111.875,2025,1,5,1.16
-7.5,112.5,2025,1,5,4.21
-7.5,113.125,2025,1,5,11.07
-7.5,113.75,2025,1,5,11.2
-7.5,114.375,2025,1,5,10.0
-7.0,105.625,2025,1,5,2.51
-7.0,106.25,2025,1,5,1.71
-7.0,106.875,2025,1,5,2.95
-7.0,107.5,2025,1,5,2.44
-7.0,108.125,2025,1,5,8.22
-7.0,108.75,2025,1,5,9.17
-7.0,109.375,2025,1,5,6.34
-7.0,110.0,2025,1,5,2.93
-7.0,110.625,2025,1,5,1.7
-7.0,111.25,2025,1,5,2.15
-7.0,111.875,2025,1,5,2.57
-7.0,112.5,2025,1,5,8.54
-7.0,113.125,2025,1,5,18.92
-7.0,113.75,2025,1,5,20.46
-7.0,114.375,2025,1,5,15.43
-6.5,105.625,2025,1,5,3.47
-6.5,106.25,2025,1,5,1.85
-6.5,106.875,2025,1,5,2.63
-6.5,107.5,2025,1,5,2.63
-6.5,108.125,2025,1,5,6.32
-6.5,108.75,2025,1,5,5.28
-6.5,109.375,2025,1,5,4.74
-6.5,110.0,2025,1,5,4.75
-6.5,110.625,2025,1,5,4.68
-6.5,111.25,2025,1,5,4.7
-6.5,111.875,2025,1,5,5.91
-6.5,112.5,2025,1,5,15.1
-6.5,113.125,2025,1,5,29.45
-6.5,113.75,2025,1,5,34.08
-6.5,114.375,2025,1,5,20.95
-6.0,105.625,2025,1,5,3.12
-6.0,106.25,2025,1,5,1.88
-6.0,106.875,2025,1,5,0.99
-6.0,107.5,2025,1,5,1.4
-6.0,108.125,2025,1,5,3.15
-6.0,108.75,2025,1,5,5.45
-6.0,109.375,2025,1,5,4.79
-6.0,110.0,2025,1,5,4.59
-6.0,110.625,2025,1,5,4.82
-6.0,111.25,2025,1,5,5.57
-6.0,111.875,2025,1,5,7.51
-6.0,112.5,2025,1,5,12.44
-6.0,113.125,2025,1,5,19.33
-6.0,113.75,2025,1,5,18.72
-6.0,114.375,2025,1,5,11.04
-5.5,105.625,2025,1,5,1.48
-5.5,106.25,2025,1,5,2.19
-5.5,106.875,2025,1,5,1.37
-5.5,107.5,2025,1,5,1.32
-5.5,108.125,2025,1,5,2.6
-5.5,108.75,2025,1,5,6.33
-5.5,109.375,2025,1,5,8.11
-5.5,110.0,2025,1,5,8.57
-5.5,110.625,2025,1,5,6.86
-5.5,111.25,2025,1,5,6.06
-5.5,111.875,2025,1,5,6.73
-5.5,112.5,2025,1,5,7.55
-5.5,113.125,2025,1,5,8.74
-5.5,113.75,2025,1,5,7.82
-5.5,114.375,2025,1,5,8.79
-9.0,105.625,2025,1,6,9.17
-9.0,106.25,2025,1,6,8.49
-9.0,106.875,2025,1,6,8.25
-9.0,107.5,2025,1,6,8.02
-9.0,108.125,2025,1,6,8.18
-9.0,108.75,2025,1,6,7.19
-9.0,109.375,2025,1,6,6.7
-9.0,110.0,2025,1,6,5.6
-9.0,110.625,2025,1,6,3.83
-9.0,111.25,2025,1,6,2.76
-9.0,111.875,2025,1,6,2.77
-9.0,112.5,2025,1,6,2.25
-9.0,113.125,2025,1,6,1.92
-9.0,113.75,2025,1,6,1.86
-9.0,114.375,2025,1,6,3.1
-8.5,105.625,2025,1,6,8.07
-8.5,106.25,2025,1,6,8.41
-8.5,106.875,2025,1,6,8.42
-8.5,107.5,2025,1,6,8.87
-8.5,108.125,2025,1,6,8.55
-8.5,108.75,2025,1,6,8.33
-8.5,109.375,2025,1,6,8.03
-8.5,110.0,2025,1,6,7.34
-8.5,110.625,2025,1,6,4.4
-8.5,111.25,2025,1,6,4.06
-8.5,111.875,2025,1,6,3.18
-8.5,112.5,2025,1,6,3.9
-8.5,113.125,2025,1,6,2.69
-8.5,113.75,2025,1,6,1.98
-8.5,114.375,2025,1,6,5.62
-8.0,105.625,2025,1,6,6.06
-8.0,106.25,2025,1,6,7.37
-8.0,106.875,2025,1,6,10.84
-8.0,107.5,2025,1,6,8.69
-8.0,108.125,2025,1,6,9.98
-8.0,108.75,2025,1,6,10.43
-8.0,109.375,2025,1,6,11.33
-8.0,110.0,2025,1,6,8.81
-8.0,110.625,2025,1,6,3.76
-8.0,111.25,2025,1,6,5.3
-8.0,111.875,2025,1,6,5.14
-8.0,112.5,2025,1,6,8.42
-8.0,113.125,2025,1,6,5.53
-8.0,113.75,2025,1,6,6.45
-8.0,114.375,2025,1,6,3.65
-7.5,105.625,2025,1,6,3.75
-7.5,106.25,2025,1,6,8.04
-7.5,106.875,2025,1,6,19.78
-7.5,107.5,2025,1,6,14.36
-7.5,108.125,2025,1,6,27.23
-7.5,108.75,2025,1,6,19.28
-7.5,109.375,2025,1,6,10.57
-7.5,110.0,2025,1,6,5.58
-7.5,110.625,2025,1,6,2.6
-7.5,111.25,2025,1,6,5.5
-7.5,111.875,2025,1,6,7.36
-7.5,112.5,2025,1,6,9.83
-7.5,113.125,2025,1,6,6.93
-7.5,113.75,2025,1,6,7.04
-7.5,114.375,2025,1,6,11.45
-7.0,105.625,2025,1,6,3.07
-7.0,106.25,2025,1,6,11.43
-7.0,106.875,2025,1,6,25.0
-7.0,107.5,2025,1,6,27.42
-7.0,108.125,2025,1,6,32.29
-7.0,108.75,2025,1,6,22.52
-7.0,109.375,2025,1,6,11.34
-7.0,110.0,2025,1,6,6.0
-7.0,110.625,2025,1,6,9.98
-7.0,111.25,2025,1,6,11.17
-7.0,111.875,2025,1,6,21.45
-7.0,112.5,2025,1,6,9.62
-7.0,113.125,2025,1,6,6.99
-7.0,113.75,2025,1,6,7.01
-7.0,114.375,2025,1,6,35.24
-6.5,105.625,2025,1,6,3.58
-6.5,106.25,2025,1,6,9.35
-6.5,106.875,2025,1,6,24.6
