-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
-6.5,113.75,2022,1,1,10.05
-6.5,114.375,2022,1,1,11.24
-6.0,105.625,2022,1,1,2.27
-6.0,106.25,2022,1,1,2.76
-6.0,106.875,2022,1,1,2.89
-6.0,107.5,2022,1,1,3.0
-6.0,108.125,2022,1,1,5.88
-6.0,108.75,2022,1,1,24.49
-6.0,109.375,2022,1,1,60.66
-6.0,110.0,2022,1,1,62.46
-6.0,110.625,2022,1,1,38.25
-6.0,111.25,2022,1,1,17.4
-6.0,111.875,2022,1,1,12.78
-6.0,112.5,2022,1,1,9.02
-6.0,113.125,2022,1,1,8.8
-6.0,113.75,2022,1,1,9.03
-6.0,114.375,2022,1,1,9.46
-5.5,105.625,2022,1,1,1.35
-5.5,106.25,2022,1,1,3.63
-5.5,106.875,2022,1,1,4.93
-5.5,107.5,2022,1,1,4.69
-5.5,108.125,2022,1,1,6.12
-5.5,108.75,2022,1,1,9.43
-5.5,109.375,2022,1,1,24.84
-5.5,110.0,2022,1,1,17.35
-5.5,110.625,2022,1,1,32.38
-5.5,111.25,2022,1,1,25.98
-5.5,111.875,2022,1,1,16.79
-5.5,112.5,2022,1,1,11.29
-5.5,113.125,2022,1,1,9.02
-5.5,113.75,2022,1,1,9.12
-5.5,114.375,2022,1,1,9.25
-9.0,105.625,2022,1,2,0.29
-9.0,106.25,2022,1,2,0.35
-9.0,106.875,2022,1,2,0.64
-9.0,107.5,2022,1,2,0.43
-9.0,108.125,2022,1,2,0.63
-9.0,108.75,2022,1,2,0.89
-9.0,109.375,2022,1,2,1.46
-9.0,110.0,2022,1,2,2.1
-9.0,110.625,2022,1,2,4.01
-9.0,111.25,2022,1,2,5.26
-9.0,111.875,2022,1,2,5.39
-9.0,112.5,2022,1,2,5.41
-9.0,113.125,2022,1,2,4.91
-9.0,113.75,2022,1,2,5.03
-9.0,114.375,2022,1,2,5.24
-8.5,105.625,2022,1,2,0.65
-8.5,106.25,2022,1,2,0.83
-8.5,106.875,2022,1,2,2.06
-8.5,107.5,2022,1,2,1.32
-8.5,108.125,2022,1,2,2.2
-8.5,108.75,2022,1,2,2.2
-8.5,109.375,2022,1,2,2.95
-8.5,110.0,2022,1,2,4.07
-8.5,110.625,2022,1,2,6.23
-8.5,111.25,2022,1,2,10.33
-8.5,111.875,2022,1,2,8.74
-8.5,112.5,2022,1,2,10.27
-8.5,113.125,2022,1,2,7.31
-8.5,113.75,2022,1,2,4.78
-8.5,114.375,2022,1,2,13.17
-8.0,105.625,2022,1,2,1.08
-8.0,106.25,2022,1,2,1.33
-8.0,106.875,2022,1,2,3.59
-8.0,107.5,2022,1,2,2.54
-8.0,108.125,2022,1,2,4.98
-8.0,108.75,2022,1,2,4.32
-8.0,109.375,2022,1,2,4.09
-8.0,110.0,2022,1,2,4.84
-8.0,110.625,2022,1,2,4.68
-8.0,111.25,2022,1,2,14.76
-8.0,111.875,2022,1,2,15.07
-8.0,112.5,2022,1,2,20.84
-8.0,113.125,2022,1,2,11.75
-8.0,113.75,2022,1,2,15.41
-8.0,114.375,2022,1,2,45.78
-7.5,105.625,2022,1,2,1.39
-7.5,106.25,2022,1,2,1.39
-7.5,106.875,2022,1,2,3.28
-7.5,107.5,2022,1,2,3.0
-7.5,108.125,2022,1,2,6.3
-7.5,108.75,2022,1,2,5.31
-7.5,109.375,2022,1,2,3.19
-7.5,110.0,2022,1,2,1.76
-7.5,110.625,2022,1,2,2.71
-7.5,111.25,2022,1,2,13.76
-7.5,111.875,2022,1,2,19.32
-7.5,112.5,2022,1,2,21.95
-7.5,113.125,2022,1,2,10.85
-7.5,113.75,2022,1,2,9.73
-7.5,114.375,2022,1,2,17.26
-7.0,105.625,2022,1,2,1.55
-7.0,106.25,2022,1,2,1.01
-7.0,106.875,2022,1,2,2.39
-7.0,107.5,2022,1,2,1.92
-7.0,108.125,2022,1,2,7.2
-7.0,108.75,2022,1,2,6.01
-7.0,109.375,2022,1,2,2.66
-7.0,110.0,2022,1,2,0.74
-7.0,110.625,2022,1,2,2.07
-7.0,111.25,2022,1,2,8.88
-7.0,111.875,2022,1,2,16.24
-7.0,112.5,2022,1,2,14.99
-7.0,113.125,2022,1,2,7.62
-7.0,113.75,2022,1,2,6.2
-7.0,114.375,2022,1,2,6.21
-6.5,105.625,2022,1,2,1.72
-6.5,106.25,2022,1,2,1.15
-6.5,106.875,2022,1,2,1.79
-6.5,107.5,2022,1,2,1.77
-6.5,108.125,2022,1,2,6.53
-6.5,108.75,2022,1,2,4.19
-6.5,109.375,2022,1,2,1.77
-6.5,110.0,2022,1,2,2.03
-6.5,110.625,2022,1,2,4.02
-6.5,111.25,2022,1,2,5.94
-6.5,111.875,2022,1,2,8.6
-6.5,112.5,2022,1,2,7.16
-6.5,113.125,2022,1,2,5.39
-6.5,113.75,2022,1,2,4.58
-6.5,114.375,2022,1,2,4.63
-6.0,105.625,2022,1,2,1.49
-6.0,106.25,2022,1,2,1.91
-6.0,106.875,2022,1,2,1.55
-6.0,107.5,2022,1,2,2.52
-6.0,108.125,2022,1,2,3.69
-6.0,108.75,2022,1,2,4.79
-6.0,109.375,2022,1,2,4.93
-6.0,110.0,2022,1,2,5.16
-6.0,110.625,2022,1,2,6.52
-6.0,111.25,2022,1,2,7.04
-6.0,111.875,2022,1,2,6.08
-6.0,112.5,2022,1,2,5.24
-6.0,113.125,2022,1,2,5.35
-6.0,113.75,2022,1,2,5.45
-6.0,114.375,2022,1,2,5.17
-5.5,105.625,2022,1,2,0.9
-5.5,106.25,2022,1,2,2.58
-5.5,106.875,2022,1,2,3.33
-5.5,107.5,2022,1,2,3.17
-5.5,108.125,2022,1,2,4.25
-5.5,108.75,2022,1,2,7.46
-5.5,109.375,2022,1,2,8.96
-5.5,110.0,2022,1,2,8.76
-5.5,110.625,2022,1,2,6.93
-5.5,111.25,2022,1,2,7.76
-5.5,111.875,2022,1,2,8.74
-5.5,112.5,2022,1,2,8.18
-5.5,113.125,2022,1,2,7.97
-5.5,113.75,2022,1,2,8.37
-5.5,114.375,2022,1,2,6.79
-9.0,105.625,2022,1,3,0.1
-9.0,106.25,2022,1,3,0.04
-9.0,106.875,2022,1,3,0.01
-9.0,107.5,2022,1,3,0.01
-9.0,108.125,2022,1,3,0.04
-9.0,108.75,2022,1,3,0.12
-9.0,109.375,2022,1,3,0.28
-9.0,110.0,2022,1,3,0.48
-9.0,110.625,2022,1,3,1.34
-9.0,111.25,2022,1,3,2.51
-9.0,111.875,2022,1,3,2.39
-9.0,112.5,2022,1,3,2.13
-9.0,113.125,2022,1,3,2.45
-9.0,113.75,2022,1,3,3.23
-9.0,114.375,2022,1,3,5.77
-8.5,105.625,2022,1,3,0.08
-8.5,106.25,2022,1,3,0.04
-8.5,106.875,2022,1,3,0.05
-8.5,107.5,2022,1,3,0.02
-8.5,108.125,2022,1,3,0.07
-8.5,108.75,2022,1,3,0.11
-8.5,109.375,2022,1,3,0.24
-8.5,110.0,2022,1,3,0.5
-8.5,110.625,2022,1,3,1.72
-8.5,111.25,2022,1,3,4.43
-8.5,111.875,2022,1,3,4.19
-8.5,112.5,2022,1,3,5.57
-8.5,113.125,2022,1,3,4.17
-8.5,113.75,2022,1,3,2.68
-8.5,114.375,2022,1,3,5.39
-8.0,105.625,2022,1,3,0.09
-8.0,106.25,2022,1,3,0.1
-8.0,106.875,2022,1,3,0.31
-8.0,107.5,2022,1,3,0.18
-8.0,108.125,2022,1,3,0.44
-8.0,108.75,2022,1,3,0.24
-8.0,109.375,2022,1,3,0.17
-8.0,110.0,2022,1,3,0.53
-8.0,110.625,2022,1,3,1.34
-8.0,111.25,2022,1,3,5.51
-8.0,111.875,2022,1,3,6.21
-8.0,112.5,2022,1,3,11.44
-8.0,113.125,2022,1,3,10.26
-8.0,113.75,2022,1,3,13.72
-8.0,114.375,2022,1,3,13.93
-7.5,105.625,2022,1,3,0.17
-7.5,106.25,2022,1,3,0.19
-7.5,106.875,2022,1,3,0.76
-7.5,107.5,2022,1,3,0.5
-7.5,108.125,2022,1,3,1.76
-7.5,108.75,2022,1,3,0.89
-7.5,109.375,2022,1,3,0.12
-7.5,110.0,2022,1,3,0.12
-7.5,110.625,2022,1,3,0.78
-7.5,111.25,2022,1,3,4.72
-7.5,111.875,2022,1,3,6.57
-7.5,112.5,2022,1,3,14.6
-7.5,113.125,2022,1,3,17.21
-7.5,113.75,2022,1,3,20.5
-7.5,114.375,2022,1,3,38.89
-7.0,105.625,2022,1,3,0.38
-7.0,106.25,2022,1,3,0.2
-7.0,106.875,2022,1,3,0.7
-7.0,107.5,2022,1,3,0.56
-7.0,108.125,2022,1,3,2.65
-7.0,108.75,2022,1,3,1.59
-7.0,109.375,2022,1,3,0.15
-7.0,110.0,2022,1,3,0.06
-7.0,110.625,2022,1,3,0.64
-7.0,111.25,2022,1,3,3.03
-7.0,111.875,2022,1,3,6.02
-7.0,112.5,2022,1,3,13.23
-7.0,113.125,2022,1,3,21.26
-7.0,113.75,2022,1,3,19.38
-7.0,114.375,2022,1,3,48.78
-6.5,105.625,2022,1,3,0.79
-6.5,106.25,2022,1,3,0.25
-6.5,106.875,2022,1,3,0.4
-6.5,107.5,2022,1,3,0.51
-6.5,108.125,2022,1,3,2.97
-6.5,108.75,2022,1,3,1.85
-6.5,109.375,2022,1,3,0.5
-6.5,110.0,2022,1,3,0.6
-6.5,110.625,2022,1,3,1.31
-6.5,111.25,2022,1,3,1.95
-6.5,111.875,2022,1,3,3.14
-6.5,112.5,2022,1,3,6.65
-6.5,113.125,2022,1,3,16.91
-6.5,113.75,2022,1,3,15.64
-6.5,114.375,2022,1,3,35.23
-6.0,105.625,2022,1,3,0.88
-6.0,106.25,2022,1,3,0.44
-6.0,106.875,2022,1,3,0.25
-6.0,107.5,2022,1,3,0.41
-6.0,108.125,2022,1,3,1.79
-6.0,108.75,2022,1,3,1.77
-6.0,109.375,2022,1,3,1.24
-6.0,110.0,2022,1,3,1.31
-6.0,110.625,2022,1,3,1.73
-6.0,111.25,2022,1,3,2.23
-6.0,111.875,2022,1,3,2.28
-6.0,112.5,2022,1,3,3.53
-6.0,113.125,2022,1,3,7.36
-6.0,113.75,2022,1,3,13.07
-6.0,114.375,2022,1,3,13.56
-5.5,105.625,2022,1,3,0.54
-5.5,106.25,2022,1,3,0.84
-5.5,106.875,2022,1,3,0.57
-5.5,107.5,2022,1,3,0.61
-5.5,108.125,2022,1,3,1.53
-5.5,108.75,2022,1,3,2.59
-5.5,109.375,2022,1,3,1.8
-5.5,110.0,2022,1,3,2.07
-5.5,110.625,2022,1,3,1.63
-5.5,111.25,2022,1,3,2.82
-5.5,111.875,2022,1,3,3.83
-5.5,112.5,2022,1,3,5.02
-5.5,113.125,2022,1,3,6.39
-5.5,113.75,2022,1,3,7.61
-5.5,114.375,2022,1,3,7.91
-9.0,105.625,2022,1,4,0.13
-9.0,106.25,2022,1,4,0.07
-9.0,106.875,2022,1,4,0.07
-9.0,107.5,2022,1,4,0.08
-9.0,108.125,2022,1,4,0.08
-9.0,108.75,2022,1,4,0.1
-9.0,109.375,2022,1,4,0.1
-9.0,110.0,2022,1,4,0.13
-9.0,110.625,2022,1,4,0.27
-9.0,111.25,2022,1,4,0.56
-9.0,111.875,2022,1,4,0.53
-9.0,112.5,2022,1,4,0.61
-9.0,113.125,2022,1,4,0.51
-9.0,113.75,2022,1,4,0.69
-9.0,114.375,2022,1,4,1.9
-8.5,105.625,2022,1,4,0.07
-8.5,106.25,2022,1,4,0.03
-8.5,106.875,2022,1,4,0.07
-8.5,107.5,2022,1,4,0.04
-8.5,108.125,2022,1,4,0.13
-8.5,108.75,2022,1,4,0.17
-8.5,109.375,2022,1,4,0.14
-8.5,110.0,2022,1,4,0.13
-8.5,110.625,2022,1,4,0.5
-8.5,111.25,2022,1,4,2.52
-8.5,111.875,2022,1,4,1.89
-8.5,112.5,2022,1,4,3.44
-8.5,113.125,2022,1,4,1.88
-8.5,113.75,2022,1,4,1.52
-8.5,114.375,2022,1,4,2.21
-8.0,105.625,2022,1,4,0.02
-8.0,106.25,2022,1,4,0.02
-8.0,106.875,2022,1,4,0.32
-8.0,107.5,2022,1,4,0.09
-8.0,108.125,2022,1,4,0.28
-8.0,108.75,2022,1,4,0.23
-8.0,109.375,2022,1,4,0.22
-8.0,110.0,2022,1,4,0.09
-8.0,110.625,2022,1,4,0.75
-8.0,111.25,2022,1,4,4.47
-8.0,111.875,2022,1,4,4.92
-8.0,112.5,2022,1,4,7.71
-8.0,113.125,2022,1,4,3.51
-8.0,113.75,2022,1,4,5.27
-8.0,114.375,2022,1,4,2.93
-7.5,105.625,2022,1,4,0.0
-7.5,106.25,2022,1,4,0.01
-7.5,106.875,2022,1,4,0.66
-7.5,107.5,2022,1,4,0.27
-7.5,108.125,2022,1,4,0.68
-7.5,108.75,2022,1,4,0.02
-7.5,109.375,2022,1,4,0.02
-7.5,110.0,2022,1,4,0.02
-7.5,110.625,2022,1,4,0.72
-7.5,111.25,2022,1,4,4.06
-7.5,111.875,2022,1,4,6.22
-7.5,112.5,2022,1,4,7.64
-7.5,113.125,2022,1,4,3.38
-7.5,113.75,2022,1,4,3.02
-7.5,114.375,2022,1,4,1.92
-7.0,105.625,2022,1,4,0.0
-7.0,106.25,2022,1,4,0.0
-7.0,106.875,2022,1,4,0.06
-7.0,107.5,2022,1,4,0.28
-7.0,108.125,2022,1,4,0.09
-7.0,108.75,2022,1,4,0.04
-7.0,109.375,2022,1,4,0.0
-7.0,110.0,2022,1,4,0.01
-7.0,110.625,2022,1,4,0.49
-7.0,111.25,2022,1,4,2.47
-7.0,111.875,2022,1,4,4.29
-7.0,112.5,2022,1,4,4.98
-7.0,113.125,2022,1,4,2.76
-7.0,113.75,2022,1,4,2.08
-7.0,114.375,2022,1,4,4.17
-6.5,105.625,2022,1,4,0.03
-6.5,106.25,2022,1,4,0.13
-6.5,106.875,2022,1,4,0.22
-6.5,107.5,2022,1,4,0.25
-6.5,108.125,2022,1,4,0.13
-6.5,108.75,2022,1,4,0.07
-6.5,109.375,2022,1,4,0.04
-6.5,110.0,2022,1,4,0.03
-6.5,110.625,2022,1,4,0.08
-6.5,111.25,2022,1,4,0.48
-6.5,111.875,2022,1,4,1.13
-6.5,112.5,2022,1,4,1.59
-6.5,113.125,2022,1,4,2.05
-6.5,113.75,2022,1,4,1.42
-6.5,114.375,2022,1,4,4.52
-6.0,105.625,2022,1,4,0.05
-6.0,106.25,2022,1,4,0.28
-6.0,106.875,2022,1,4,0.65
-6.0,107.5,2022,1,4,0.83
-6.0,108.125,2022,1,4,0.36
-6.0,108.75,2022,1,4,0.03
-6.0,109.375,2022,1,4,0.01
-6.0,110.0,2022,1,4,0.01
-6.0,110.625,2022,1,4,0.01
-6.0,111.25,2022,1,4,0.01
-6.0,111.875,2022,1,4,0.04
-6.0,112.5,2022,1,4,0.32
-6.0,113.125,2022,1,4,1.15
-6.0,113.75,2022,1,4,1.56
-6.0,114.375,2022,1,4,3.46
-5.5,105.625,2022,1,4,0.07
-5.5,106.25,2022,1,4,0.19
-5.5,106.875,2022,1,4,0.71
-5.5,107.5,2022,1,4,0.52
-5.5,108.125,2022,1,4,0.32
-5.5,108.75,2022,1,4,0.02
-5.5,109.375,2022,1,4,0.02
-5.5,110.0,2022,1,4,0.01
-5.5,110.625,2022,1,4,0.02
-5.5,111.25,2022,1,4,0.04
-5.5,111.875,2022,1,4,0.09
-5.5,112.5,2022,1,4,0.31
-5.5,113.125,2022,1,4,1.04
-5.5,113.75,2022,1,4,1.27
-5.5,114.375,2022,1,4,3.53
-9.0,105.625,2022,1,5,0.18
-9.0,106.25,2022,1,5,0.07
-9.0,106.875,2022,1,5,0.01
-9.0,107.5,2022,1,5,0.0
-9.0,108.125,2022,1,5,0.0
-9.0,108.75,2022,1,5,0.0
-9.0,109.375,2022,1,5,0.01
-9.0,110.0,2022,1,5,0.01
-9.0,110.625,2022,1,5,0.11
-9.0,111.25,2022,1,5,0.29
-9.0,111.875,2022,1,5,0.3
-9.0,112.5,2022,1,5,0.33
-9.0,113.125,2022,1,5,0.51
-9.0,113.75,2022,1,5,0.53
-9.0,114.375,2022,1,5,2.09
-8.5,105.625,2022,1,5,0.19
-8.5,106.25,2022,1,5,0.08
-8.5,106.875,2022,1,5,0.13
-8.5,107.5,2022,1,5,0.04
-8.5,108.125,2022,1,5,0.07
-8.5,108.75,2022,1,5,0.0
-8.5,109.375,2022,1,5,0.01
-8.5,110.0,2022,1,5,0.04
-8.5,110.625,2022,1,5,0.31
-8.5,111.25,2022,1,5,0.68
-8.5,111.875,2022,1,5,0.95
-8.5,112.5,2022,1,5,1.05
-8.5,113.125,2022,1,5,3.58
-8.5,113.75,2022,1,5,1.56
-8.5,114.375,2022,1,5,7.08
-8.0,105.625,2022,1,5,0.25
-8.0,106.25,2022,1,5,0.28
-8.0,106.875,2022,1,5,1.71
-8.0,107.5,2022,1,5,0.58
-8.0,108.125,2022,1,5,1.43
-8.0,108.75,2022,1,5,0.42
-8.0,109.375,2022,1,5,0.06
-8.0,110.0,2022,1,5,0.16
-8.0,110.625,2022,1,5,0.51
-8.0,111.25,2022,1,5,0.86
-8.0,111.875,2022,1,5,0.9
-8.0,112.5,2022,1,5,1.33
-8.0,113.125,2022,1,5,3.27
-8.0,113.75,2022,1,5,3.34
-8.0,114.375,2022,1,5,6.27
-7.5,105.625,2022,1,5,0.5
-7.5,106.25,2022,1,5,1.39
-7.5,106.875,2022,1,5,4.51
-7.5,107.5,2022,1,5,2.87
-7.5,108.125,2022,1,5,4.9
-7.5,108.75,2022,1,5,1.25
-7.5,109.375,2022,1,5,0.44
-7.5,110.0,2022,1,5,0.38
-7.5,110.625,2022,1,5,0.44
-7.5,111.25,2022,1,5,0.46
-7.5,111.875,2022,1,5,0.31
-7.5,112.5,2022,1,5,1.12
-7.5,113.125,2022,1,5,2.56
-7.5,113.75,2022,1,5,3.53
-7.5,114.375,2022,1,5,5.4
-7.0,105.625,2022,1,5,0.92
-7.0,106.25,2022,1,5,3.66
-7.0,106.875,2022,1,5,4.52
-7.0,107.5,2022,1,5,6.01
-7.0,108.125,2022,1,5,4.52
-7.0,108.75,2022,1,5,2.51
-7.0,109.375,2022,1,5,0.46
-7.0,110.0,2022,1,5,0.8
-7.0,110.625,2022,1,5,0.46
-7.0,111.25,2022,1,5,0.25
-7.0,111.875,2022,1,5,0.2
-7.0,112.5,2022,1,5,0.79
-7.0,113.125,2022,1,5,1.77
-7.0,113.75,2022,1,5,1.92
-7.0,114.375,2022,1,5,3.2
-6.5,105.625,2022,1,5,1.01
-6.5,106.25,2022,1,5,4.14
-6.5,106.875,2022,1,5,5.7
-6.5,107.5,2022,1,5,6.41
-6.5,108.125,2022,1,5,7.41
-6.5,108.75,2022,1,5,11.04
-6.5,109.375,2022,1,5,3.44
-6.5,110.0,2022,1,5,2.34
-6.5,110.625,2022,1,5,0.86
-6.5,111.25,2022,1,5,0.35
-6.5,111.875,2022,1,5,0.14
-6.5,112.5,2022,1,5,0.39
-6.5,113.125,2022,1,5,0.93
-6.5,113.75,2022,1,5,0.68
-6.5,114.375,2022,1,5,2.06
-6.0,105.625,2022,1,5,1.03
-6.0,106.25,2022,1,5,1.97
-6.0,106.875,2022,1,5,2.64
-6.0,107.5,2022,1,5,2.66
-6.0,108.125,2022,1,5,1.78
-6.0,108.75,2022,1,5,2.28
-6.0,109.375,2022,1,5,0.83
-6.0,110.0,2022,1,5,0.36
-6.0,110.625,2022,1,5,0.2
-6.0,111.25,2022,1,5,0.12
-6.0,111.875,2022,1,5,0.07
-6.0,112.5,2022,1,5,0.17
-6.0,113.125,2022,1,5,0.4
-6.0,113.75,2022,1,5,0.53
-6.0,114.375,2022,1,5,1.28
-5.5,105.625,2022,1,5,1.38
-5.5,106.25,2022,1,5,0.98
-5.5,106.875,2022,1,5,0.96
-5.5,107.5,2022,1,5,0.74
-5.5,108.125,2022,1,5,0.39
-5.5,108.75,2022,1,5,0.16
-5.5,109.375,2022,1,5,0.17
-5.5,110.0,2022,1,5,0.12
-5.5,110.625,2022,1,5,0.05
-5.5,111.25,2022,1,5,0.04
-5.5,111.875,2022,1,5,0.06
-5.5,112.5,2022,1,5,0.15
-5.5,113.125,2022,1,5,0.39
-5.5,113.75,2022,1,5,0.47
-5.5,114.375,2022,1,5,1.11
-9.0,105.625,2022,1,6,1.72
-9.0,106.25,2022,1,6,0.81
-9.0,106.875,2022,1,6,0.72
-9.0,107.5,2022,1,6,0.53
-9.0,108.125,2022,1,6,1.01
-9.0,108.75,2022,1,6,0.92
-9.0,109.375,2022,1,6,0.58
-9.0,110.0,2022,1,6,0.68
-9.0,110.625,2022,1,6,0.23
-9.0,111.25,2022,1,6,0.06
-9.0,111.875,2022,1,6,0.04
-9.0,112.5,2022,1,6,0.02
-9.0,113.125,2022,1,6,0.06
-9.0,113.75,2022,1,6,0.04
-9.0,114.375,2022,1,6,0.62
-8.5,105.625,2022,1,6,2.19
-8.5,106.25,2022,1,6,0.99
-8.5,106.875,2022,1,6,0.88
-8.5,107.5,2022,1,6,0.65
-8.5,108.125,2022,1,6,1.58
-8.5,108.75,2022,1,6,2.07
-8.5,109.375,2022,1,6,1.69
-8.5,110.0,2022,1,6,0.83
-8.5,110.625,2022,1,6,0.38
-8.5,111.25,2022,1,6,1.52
-8.5,111.875,2022,1,6,0.61
-8.5,112.5,2022,1,6,1.72
-8.5,113.125,2022,1,6,1.33
-8.5,113.75,2022,1,6,0.22
-8.5,114.375,2022,1,6,0.85
-8.0,105.625,2022,1,6,2.86
-8.0,106.25,2022,1,6,1.5
-8.0,106.875,2022,1,6,2.47
-8.0,107.5,2022,1,6,1.27
-8.0,108.125,2022,1,6,3.32
-8.0,108.75,2022,1,6,2.18
-8.0,109.375,2022,1,6,2.49
-8.0,110.0,2022,1,6,2.45
-8.0,110.625,2022,1,6,4.6
-8.0,111.25,2022,1,6,5.65
-8.0,111.875,2022,1,6,7.16
-8.0,112.5,2022,1,6,7.63
-8.0,113.125,2022,1,6,4.5
-8.0,113.75,2022,1,6,6.95
-8.0,114.375,2022,1,6,2.31
-7.5,105.625,2022,1,6,3.59
-7.5,106.25,2022,1,6,2.49
-7.5,106.875,2022,1,6,6.48
-7.5,107.5,2022,1,6,3.98
-7.5,108.125,2022,1,6,13.29
-7.5,108.75,2022,1,6,12.98
-7.5,109.375,2022,1,6,11.28
-7.5,110.0,2022,1,6,16.92
-7.5,110.625,2022,1,6,17.29
-7.5,111.25,2022,1,6,13.76
-7.5,111.875,2022,1,6,14.69
-7.5,112.5,2022,1,6,9.6
-7.5,113.125,2022,1,6,4.09
-7.5,113.75,2022,1,6,3.98
-7.5,114.375,2022,1,6,3.44
-7.0,105.625,2022,1,6,4.47
-7.0,106.25,2022,1,6,3.8
-7.0,106.875,2022,1,6,8.85
-7.0,107.5,2022,1,6,7.7
-7.0,108.125,2022,1,6,21.95
-7.0,108.75,2022,1,6,31.81
-7.0,109.375,2022,1,6,32.34
-7.0,110.0,2022,1,6,25.35
-7.0,110.625,2022,1,6,19.72
-7.0,111.25,2022,1,6,16.45
-7.0,111.875,2022,1,6,11.96
-7.0,112.5,2022,1,6,7.77
-7.0,113.125,2022,1,6,3.52
-7.0,113.75,2022,1,6,2.72
-7.0,114.375,2022,1,6,3.86
-6.5,105.625,2022,1,6,6.41
-6.5,106.25,2022,1,6,5.01
-6.5,106.875,2022,1,6,9.45
