-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
-8.0,106.875,2021,1,31,5.55
-8.0,107.5,2021,1,31,5.56
-8.0,108.125,2021,1,31,3.67
-8.0,108.75,2021,1,31,5.89
-8.0,109.375,2021,1,31,11.04
-8.0,110.0,2021,1,31,15.44
-8.0,110.625,2021,1,31,19.72
-8.0,111.25,2021,1,31,24.23
-8.0,111.875,2021,1,31,25.83
-8.0,112.5,2021,1,31,21.77
-8.0,113.125,2021,1,31,10.9
-8.0,113.75,2021,1,31,10.67
-8.0,114.375,2021,1,31,10.78
-7.5,105.625,2021,1,31,7.95
-7.5,106.25,2021,1,31,7.97
-7.5,106.875,2021,1,31,7.17
-7.5,107.5,2021,1,31,7.77
-7.5,108.125,2021,1,31,4.45
-7.5,108.75,2021,1,31,3.92
-7.5,109.375,2021,1,31,7.74
-7.5,110.0,2021,1,31,14.63
-7.5,110.625,2021,1,31,20.55
-7.5,111.25,2021,1,31,23.38
-7.5,111.875,2021,1,31,23.47
-7.5,112.5,2021,1,31,21.17
-7.5,113.125,2021,1,31,12.26
-7.5,113.75,2021,1,31,12.61
-7.5,114.375,2021,1,31,10.38
-7.0,105.625,2021,1,31,9.55
-7.0,106.25,2021,1,31,10.94
-7.0,106.875,2021,1,31,6.7
-7.0,107.5,2021,1,31,8.66
-7.0,108.125,2021,1,31,3.2
-7.0,108.75,2021,1,31,4.82
-7.0,109.375,2021,1,31,7.58
-7.0,110.0,2021,1,31,15.47
-7.0,110.625,2021,1,31,19.92
-7.0,111.25,2021,1,31,21.38
-7.0,111.875,2021,1,31,21.43
-7.0,112.5,2021,1,31,19.56
-7.0,113.125,2021,1,31,12.9
-7.0,113.75,2021,1,31,12.49
-7.0,114.375,2021,1,31,8.02
-6.5,105.625,2021,1,31,20.97
-6.5,106.25,2021,1,31,21.07
-6.5,106.875,2021,1,31,12.19
-6.5,107.5,2021,1,31,12.86
-6.5,108.125,2021,1,31,8.65
-6.5,108.75,2021,1,31,12.5
-6.5,109.375,2021,1,31,17.24
-6.5,110.0,2021,1,31,17.51
-6.5,110.625,2021,1,31,19.72
-6.5,111.25,2021,1,31,19.87
-6.5,111.875,2021,1,31,19.9
-6.5,112.5,2021,1,31,16.0
-6.5,113.125,2021,1,31,9.93
-6.5,113.75,2021,1,31,8.17
-6.5,114.375,2021,1,31,6.38
-6.0,105.625,2021,1,31,29.24
-6.0,106.25,2021,1,31,30.48
-6.0,106.875,2021,1,31,18.5
-6.0,107.5,2021,1,31,19.93
-6.0,108.125,2021,1,31,12.41
-6.0,108.75,2021,1,31,9.73
-6.0,109.375,2021,1,31,11.22
-6.0,110.0,2021,1,31,11.55
-6.0,110.625,2021,1,31,15.69
-6.0,111.25,2021,1,31,18.47
-6.0,111.875,2021,1,31,19.39
-6.0,112.5,2021,1,31,15.32
-6.0,113.125,2021,1,31,8.56
-6.0,113.75,2021,1,31,7.8
-6.0,114.375,2021,1,31,6.16
-5.5,105.625,2021,1,31,17.03
-5.5,106.25,2021,1,31,22.07
-5.5,106.875,2021,1,31,15.33
-5.5,107.5,2021,1,31,12.41
-5.5,108.125,2021,1,31,9.2
-5.5,108.75,2021,1,31,8.78
-5.5,109.375,2021,1,31,13.07
-5.5,110.0,2021,1,31,11.61
-5.5,110.625,2021,1,31,18.1
-5.5,111.25,2021,1,31,19.4
-5.5,111.875,2021,1,31,20.24
-5.5,112.5,2021,1,31,16.87
-5.5,113.125,2021,1,31,10.7
-5.5,113.75,2021,1,31,9.49
-5.5,114.375,2021,1,31,7.5
-9.0,105.625,2021,2,1,6.84
-9.0,106.25,2021,2,1,8.37
-9.0,106.875,2021,2,1,7.12
-9.0,107.5,2021,2,1,8.17
-9.0,108.125,2021,2,1,5.25
-9.0,108.75,2021,2,1,4.32
-9.0,109.375,2021,2,1,5.02
-9.0,110.0,2021,2,1,5.61
-9.0,110.625,2021,2,1,7.19
-9.0,111.25,2021,2,1,7.45
-9.0,111.875,2021,2,1,7.46
-9.0,112.5,2021,2,1,5.89
-9.0,113.125,2021,2,1,3.93
-9.0,113.75,2021,2,1,3.69
-9.0,114.375,2021,2,1,4.33
-8.5,105.625,2021,2,1,7.64
-8.5,106.25,2021,2,1,8.9
-8.5,106.875,2021,2,1,7.06
-8.5,107.5,2021,2,1,8.02
-8.5,108.125,2021,2,1,4.35
-8.5,108.75,2021,2,1,3.8
-8.5,109.375,2021,2,1,5.65
-8.5,110.0,2021,2,1,7.01
-8.5,110.625,2021,2,1,8.15
-8.5,111.25,2021,2,1,7.82
-8.5,111.875,2021,2,1,7.91
-8.5,112.5,2021,2,1,7.92
-8.5,113.125,2021,2,1,7.56
-8.5,113.75,2021,2,1,7.05
-8.5,114.375,2021,2,1,7.99
-8.0,105.625,2021,2,1,7.72
-8.0,106.25,2021,2,1,8.57
-8.0,106.875,2021,2,1,6.63
-8.0,107.5,2021,2,1,6.89
-8.0,108.125,2021,2,1,4.36
-8.0,108.75,2021,2,1,4.28
-8.0,109.375,2021,2,1,6.04
-8.0,110.0,2021,2,1,8.9
-8.0,110.625,2021,2,1,6.22
-8.0,111.25,2021,2,1,5.05
-8.0,111.875,2021,2,1,5.0
-8.0,112.5,2021,2,1,6.75
-8.0,113.125,2021,2,1,9.52
-8.0,113.75,2021,2,1,11.42
-8.0,114.375,2021,2,1,13.78
-7.5,105.625,2021,2,1,7.74
-7.5,106.25,2021,2,1,8.39
-7.5,106.875,2021,2,1,5.72
-7.5,107.5,2021,2,1,6.13
-7.5,108.125,2021,2,1,5.56
-7.5,108.75,2021,2,1,8.79
-7.5,109.375,2021,2,1,9.24
-7.5,110.0,2021,2,1,7.83
-7.5,110.625,2021,2,1,4.74
-7.5,111.25,2021,2,1,3.38
-7.5,111.875,2021,2,1,3.26
-7.5,112.5,2021,2,1,4.95
-7.5,113.125,2021,2,1,8.85
-7.5,113.75,2021,2,1,9.44
-7.5,114.375,2021,2,1,12.09
-7.0,105.625,2021,2,1,8.47
-7.0,106.25,2021,2,1,8.63
-7.0,106.875,2021,2,1,5.31
-7.0,107.5,2021,2,1,5.9
-7.0,108.125,2021,2,1,5.42
-7.0,108.75,2021,2,1,11.13
-7.0,109.375,2021,2,1,13.84
-7.0,110.0,2021,2,1,7.94
-7.0,110.625,2021,2,1,5.61
-7.0,111.25,2021,2,1,4.72
-7.0,111.875,2021,2,1,4.75
-7.0,112.5,2021,2,1,5.16
-7.0,113.125,2021,2,1,6.76
-7.0,113.75,2021,2,1,7.02
-7.0,114.375,2021,2,1,6.93
-6.5,105.625,2021,2,1,14.38
-6.5,106.25,2021,2,1,14.76
-6.5,106.875,2021,2,1,6.49
-6.5,107.5,2021,2,1,6.37
-6.5,108.125,2021,2,1,4.07
-6.5,108.75,2021,2,1,6.6
-6.5,109.375,2021,2,1,9.63
-6.5,110.0,2021,2,1,9.95
-6.5,110.625,2021,2,1,11.15
-6.5,111.25,2021,2,1,9.52
-6.5,111.875,2021,2,1,8.97
-6.5,112.5,2021,2,1,7.58
-6.5,113.125,2021,2,1,7.71
-6.5,113.75,2021,2,1,7.32
-6.5,114.375,2021,2,1,7.83
-6.0,105.625,2021,2,1,23.2
-6.0,106.25,2021,2,1,30.07
-6.0,106.875,2021,2,1,13.66
-6.0,107.5,2021,2,1,15.51
-6.0,108.125,2021,2,1,7.81
-6.0,108.75,2021,2,1,8.18
-6.0,109.375,2021,2,1,11.44
-6.0,110.0,2021,2,1,11.98
-6.0,110.625,2021,2,1,13.24
-6.0,111.25,2021,2,1,12.85
-6.0,111.875,2021,2,1,12.38
-6.0,112.5,2021,2,1,10.04
-6.0,113.125,2021,2,1,9.59
-6.0,113.75,2021,2,1,9.47
-6.0,114.375,2021,2,1,8.88
-5.5,105.625,2021,2,1,19.41
-5.5,106.25,2021,2,1,34.78
-5.5,106.875,2021,2,1,19.04
-5.5,107.5,2021,2,1,17.13
-5.5,108.125,2021,2,1,9.55
-5.5,108.75,2021,2,1,9.17
-5.5,109.375,2021,2,1,12.32
-5.5,110.0,2021,2,1,11.41
-5.5,110.625,2021,2,1,15.51
-5.5,111.25,2021,2,1,15.04
-5.5,111.875,2021,2,1,14.16
-5.5,112.5,2021,2,1,11.26
-5.5,113.125,2021,2,1,10.9
-5.5,113.75,2021,2,1,10.75
-5.5,114.375,2021,2,1,8.89
-9.0,105.625,2021,2,2,15.35
-9.0,106.25,2021,2,2,12.46
-9.0,106.875,2021,2,2,7.72
-9.0,107.5,2021,2,2,9.5
-9.0,108.125,2021,2,2,4.55
-9.0,108.75,2021,2,2,3.45
-9.0,109.375,2021,2,2,3.73
-9.0,110.0,2021,2,2,4.21
-9.0,110.625,2021,2,2,5.8
-9.0,111.25,2021,2,2,7.25
-9.0,111.875,2021,2,2,7.18
-9.0,112.5,2021,2,2,7.03
-9.0,113.125,2021,2,2,6.15
-9.0,113.75,2021,2,2,6.01
-9.0,114.375,2021,2,2,6.6
-8.5,105.625,2021,2,2,16.26
-8.5,106.25,2021,2,2,12.61
-8.5,106.875,2021,2,2,7.26
-8.5,107.5,2021,2,2,8.52
-8.5,108.125,2021,2,2,3.32
-8.5,108.75,2021,2,2,2.78
-8.5,109.375,2021,2,2,4.27
-8.5,110.0,2021,2,2,5.36
-8.5,110.625,2021,2,2,6.53
-8.5,111.25,2021,2,2,7.93
-8.5,111.875,2021,2,2,8.27
-8.5,112.5,2021,2,2,9.09
-8.5,113.125,2021,2,2,9.33
-8.5,113.75,2021,2,2,7.85
-8.5,114.375,2021,2,2,10.05
-8.0,105.625,2021,2,2,15.11
-8.0,106.25,2021,2,2,11.2
-8.0,106.875,2021,2,2,6.67
-8.0,107.5,2021,2,2,7.05
-8.0,108.125,2021,2,2,4.01
-8.0,108.75,2021,2,2,4.26
-8.0,109.375,2021,2,2,6.14
-8.0,110.0,2021,2,2,7.91
-8.0,110.625,2021,2,2,6.32
-8.0,111.25,2021,2,2,7.04
-8.0,111.875,2021,2,2,7.49
-8.0,112.5,2021,2,2,8.17
-8.0,113.125,2021,2,2,9.0
-8.0,113.75,2021,2,2,8.84
-8.0,114.375,2021,2,2,19.19
-7.5,105.625,2021,2,2,12.23
-7.5,106.25,2021,2,2,10.61
-7.5,106.875,2021,2,2,6.13
-7.5,107.5,2021,2,2,6.26
-7.5,108.125,2021,2,2,5.38
-7.5,108.75,2021,2,2,5.36
-7.5,109.375,2021,2,2,4.43
-7.5,110.0,2021,2,2,5.47
-7.5,110.625,2021,2,2,5.44
-7.5,111.25,2021,2,2,6.08
-7.5,111.875,2021,2,2,6.47
-7.5,112.5,2021,2,2,6.82
-7.5,113.125,2021,2,2,6.8
-7.5,113.75,2021,2,2,7.73
-7.5,114.375,2021,2,2,24.33
-7.0,105.625,2021,2,2,11.03
-7.0,106.25,2021,2,2,14.51
-7.0,106.875,2021,2,2,9.81
-7.0,107.5,2021,2,2,9.31
-7.0,108.125,2021,2,2,10.16
-7.0,108.75,2021,2,2,9.45
-7.0,109.375,2021,2,2,6.46
-7.0,110.0,2021,2,2,5.72
-7.0,110.625,2021,2,2,6.18
-7.0,111.25,2021,2,2,7.09
-7.0,111.875,2021,2,2,7.5
-7.0,112.5,2021,2,2,7.07
-7.0,113.125,2021,2,2,5.49
-7.0,113.75,2021,2,2,5.85
-7.0,114.375,2021,2,2,12.08
-6.5,105.625,2021,2,2,16.84
-6.5,106.25,2021,2,2,32.14
-6.5,106.875,2021,2,2,25.79
-6.5,107.5,2021,2,2,28.72
-6.5,108.125,2021,2,2,17.25
-6.5,108.75,2021,2,2,11.52
-6.5,109.375,2021,2,2,9.67
-6.5,110.0,2021,2,2,9.57
-6.5,110.625,2021,2,2,11.09
-6.5,111.25,2021,2,2,11.21
-6.5,111.875,2021,2,2,11.33
-6.5,112.5,2021,2,2,8.67
-6.5,113.125,2021,2,2,6.13
-6.5,113.75,2021,2,2,5.51
-6.5,114.375,2021,2,2,8.06
-6.0,105.625,2021,2,2,27.02
-6.0,106.25,2021,2,2,58.8
-6.0,106.875,2021,2,2,51.32
-6.0,107.5,2021,2,2,66.09
-6.0,108.125,2021,2,2,27.44
-6.0,108.75,2021,2,2,9.29
-6.0,109.375,2021,2,2,7.92
-6.0,110.0,2021,2,2,8.25
-6.0,110.625,2021,2,2,11.34
-6.0,111.25,2021,2,2,12.8
-6.0,111.875,2021,2,2,12.82
-6.0,112.5,2021,2,2,9.08
-6.0,113.125,2021,2,2,6.15
-6.0,113.75,2021,2,2,5.84
-6.0,114.375,2021,2,2,6.99
-5.5,105.625,2021,2,2,26.23
-5.5,106.25,2021,2,2,57.18
-5.5,106.875,2021,2,2,45.79
-5.5,107.5,2021,2,2,44.43
-5.5,108.125,2021,2,2,15.71
-5.5,108.75,2021,2,2,9.28
-5.5,109.375,2021,2,2,10.58
-5.5,110.0,2021,2,2,9.45
-5.5,110.625,2021,2,2,13.58
-5.5,111.25,2021,2,2,13.58
-5.5,111.875,2021,2,2,13.24
-5.5,112.5,2021,2,2,9.44
-5.5,113.125,2021,2,2,6.35
-5.5,113.75,2021,2,2,6.25
-5.5,114.375,2021,2,2,6.61
-9.0,105.625,2021,2,3,38.73
-9.0,106.25,2021,2,3,35.61
-9.0,106.875,2021,2,3,29.73
-9.0,107.5,2021,2,3,34.09
-9.0,108.125,2021,2,3,22.14
-9.0,108.75,2021,2,3,15.22
-9.0,109.375,2021,2,3,14.56
-9.0,110.0,2021,2,3,15.15
-9.0,110.625,2021,2,3,14.9
-9.0,111.25,2021,2,3,13.69
-9.0,111.875,2021,2,3,13.0
-9.0,112.5,2021,2,3,11.18
-9.0,113.125,2021,2,3,8.1
-9.0,113.75,2021,2,3,7.38
-9.0,114.375,2021,2,3,12.03
-8.5,105.625,2021,2,3,39.51
-8.5,106.25,2021,2,3,33.91
-8.5,106.875,2021,2,3,25.93
-8.5,107.5,2021,2,3,28.87
-8.5,108.125,2021,2,3,17.35
-8.5,108.75,2021,2,3,14.52
-8.5,109.375,2021,2,3,17.19
-8.5,110.0,2021,2,3,18.98
-8.5,110.625,2021,2,3,24.14
-8.5,111.25,2021,2,3,19.77
-8.5,111.875,2021,2,3,22.61
-8.5,112.5,2021,2,3,15.92
-8.5,113.125,2021,2,3,19.41
-8.5,113.75,2021,2,3,12.66
-8.5,114.375,2021,2,3,32.31
-8.0,105.625,2021,2,3,29.8
-8.0,106.25,2021,2,3,24.15
-8.0,106.875,2021,2,3,17.94
-8.0,107.5,2021,2,3,18.73
-8.0,108.125,2021,2,3,10.56
-8.0,108.75,2021,2,3,10.64
-8.0,109.375,2021,2,3,20.14
-8.0,110.0,2021,2,3,28.96
-8.0,110.625,2021,2,3,48.14
-8.0,111.25,2021,2,3,33.93
-8.0,111.875,2021,2,3,33.56
-8.0,112.5,2021,2,3,14.96
-8.0,113.125,2021,2,3,16.69
-8.0,113.75,2021,2,3,15.05
-8.0,114.375,2021,2,3,34.34
-7.5,105.625,2021,2,3,19.32
-7.5,106.25,2021,2,3,18.35
-7.5,106.875,2021,2,3,13.87
-7.5,107.5,2021,2,3,13.48
-7.5,108.125,2021,2,3,10.69
-7.5,108.75,2021,2,3,18.54
-7.5,109.375,2021,2,3,29.75
-7.5,110.0,2021,2,3,49.81
-7.5,110.625,2021,2,3,61.13
-7.5,111.25,2021,2,3,42.13
-7.5,111.875,2021,2,3,29.82
-7.5,112.5,2021,2,3,12.93
-7.5,113.125,2021,2,3,10.25
-7.5,113.75,2021,2,3,11.44
-7.5,114.375,2021,2,3,20.87
-7.0,105.625,2021,2,3,15.21
-7.0,106.25,2021,2,3,25.41
-7.0,106.875,2021,2,3,22.12
-7.0,107.5,2021,2,3,24.87
-7.0,108.125,2021,2,3,17.08
-7.0,108.75,2021,2,3,18.06
-7.0,109.375,2021,2,3,26.23
-7.0,110.0,2021,2,3,47.49
-7.0,110.625,2021,2,3,45.84
-7.0,111.25,2021,2,3,32.02
-7.0,111.875,2021,2,3,19.28
-7.0,112.5,2021,2,3,11.37
-7.0,113.125,2021,2,3,7.33
-7.0,113.75,2021,2,3,7.65
-7.0,114.375,2021,2,3,11.2
-6.5,105.625,2021,2,3,18.96
-6.5,106.25,2021,2,3,40.31
-6.5,106.875,2021,2,3,40.63
-6.5,107.5,2021,2,3,43.12
-6.5,108.125,2021,2,3,27.86
-6.5,108.75,2021,2,3,20.75
-6.5,109.375,2021,2,3,17.85
-6.5,110.0,2021,2,3,19.07
-6.5,110.625,2021,2,3,19.22
-6.5,111.25,2021,2,3,17.35
-6.5,111.875,2021,2,3,15.16
-6.5,112.5,2021,2,3,11.46
-6.5,113.125,2021,2,3,8.2
-6.5,113.75,2021,2,3,7.38
-6.5,114.375,2021,2,3,10.56
-6.0,105.625,2021,2,3,27.3
-6.0,106.25,2021,2,3,48.22
-6.0,106.875,2021,2,3,52.49
-6.0,107.5,2021,2,3,57.01
-6.0,108.125,2021,2,3,35.24
-6.0,108.75,2021,2,3,18.44
-6.0,109.375,2021,2,3,14.75
-6.0,110.0,2021,2,3,14.47
-6.0,110.625,2021,2,3,14.15
-6.0,111.25,2021,2,3,14.03
-6.0,111.875,2021,2,3,15.16
-6.0,112.5,2021,2,3,11.72
-6.0,113.125,2021,2,3,8.76
-6.0,113.75,2021,2,3,8.36
-6.0,114.375,2021,2,3,10.97
-5.5,105.625,2021,2,3,30.78
-5.5,106.25,2021,2,3,38.01
-5.5,106.875,2021,2,3,35.47
-5.5,107.5,2021,2,3,34.22
-5.5,108.125,2021,2,3,19.87
-5.5,108.75,2021,2,3,14.46
-5.5,109.375,2021,2,3,14.0
-5.5,110.0,2021,2,3,13.46
-5.5,110.625,2021,2,3,15.15
-5.5,111.25,2021,2,3,15.25
-5.5,111.875,2021,2,3,16.71
-5.5,112.5,2021,2,3,12.6
-5.5,113.125,2021,2,3,10.14
-5.5,113.75,2021,2,3,10.13
-5.5,114.375,2021,2,3,13.4
-9.0,105.625,2021,2,4,24.12
-9.0,106.25,2021,2,4,28.97
-9.0,106.875,2021,2,4,29.95
-9.0,107.5,2021,2,4,30.98
-9.0,108.125,2021,2,4,12.98
-9.0,108.75,2021,2,4,9.5
-9.0,109.375,2021,2,4,9.7
-9.0,110.0,2021,2,4,9.84
-9.0,110.625,2021,2,4,11.29
-9.0,111.25,2021,2,4,10.96
-9.0,111.875,2021,2,4,10.74
-9.0,112.5,2021,2,4,9.86
-9.0,113.125,2021,2,4,10.73
-9.0,113.75,2021,2,4,11.47
-9.0,114.375,2021,2,4,12.03
-8.5,105.625,2021,2,4,13.69
-8.5,106.25,2021,2,4,13.79
-8.5,106.875,2021,2,4,12.14
-8.5,107.5,2021,2,4,11.57
-8.5,108.125,2021,2,4,7.29
-8.5,108.75,2021,2,4,6.96
-8.5,109.375,2021,2,4,9.01
-8.5,110.0,2021,2,4,11.87
-8.5,110.625,2021,2,4,18.62
-8.5,111.25,2021,2,4,20.04
-8.5,111.875,2021,2,4,21.31
-8.5,112.5,2021,2,4,17.24
-8.5,113.125,2021,2,4,16.84
-8.5,113.75,2021,2,4,15.76
-8.5,114.375,2021,2,4,14.65
-8.0,105.625,2021,2,4,12.55
-8.0,106.25,2021,2,4,11.94
-8.0,106.875,2021,2,4,10.65
-8.0,107.5,2021,2,4,12.27
-8.0,108.125,2021,2,4,7.97
-8.0,108.75,2021,2,4,6.37
-8.0,109.375,2021,2,4,9.78
-8.0,110.0,2021,2,4,13.9
-8.0,110.625,2021,2,4,32.9
-8.0,111.25,2021,2,4,34.5
-8.0,111.875,2021,2,4,34.68
-8.0,112.5,2021,2,4,25.34
-8.0,113.125,2021,2,4,18.34
-8.0,113.75,2021,2,4,21.21
-8.0,114.375,2021,2,4,15.86
-7.5,105.625,2021,2,4,12.49
-7.5,106.25,2021,2,4,13.1
-7.5,106.875,2021,2,4,10.22
-7.5,107.5,2021,2,4,10.17
-7.5,108.125,2021,2,4,7.88
-7.5,108.75,2021,2,4,11.15
-7.5,109.375,2021,2,4,15.96
-7.5,110.0,2021,2,4,26.01
-7.5,110.625,2021,2,4,44.29
-7.5,111.25,2021,2,4,43.64
-7.5,111.875,2021,2,4,42.38
-7.5,112.5,2021,2,4,28.55
-7.5,113.125,2021,2,4,20.14
-7.5,113.75,2021,2,4,21.08
-7.5,114.375,2021,2,4,22.02
-7.0,105.625,2021,2,4,10.16
-7.0,106.25,2021,2,4,17.61
-7.0,106.875,2021,2,4,17.99
-7.0,107.5,2021,2,4,19.26
-7.0,108.125,2021,2,4,14.16
-7.0,108.75,2021,2,4,9.45
-7.0,109.375,2021,2,4,12.67
-7.0,110.0,2021,2,4,33.32
-7.0,110.625,2021,2,4,53.98
-7.0,111.25,2021,2,4,52.17
-7.0,111.875,2021,2,4,39.86
-7.0,112.5,2021,2,4,28.62
-7.0,113.125,2021,2,4,19.11
-7.0,113.75,2021,2,4,19.15
-7.0,114.375,2021,2,4,15.12
-6.5,105.625,2021,2,4,9.12
-6.5,106.25,2021,2,4,18.79
-6.5,106.875,2021,2,4,19.95
-6.5,107.5,2021,2,4,21.54
-6.5,108.125,2021,2,4,14.22
-6.5,108.75,2021,2,4,10.75
-6.5,109.375,2021,2,4,16.91
-6.5,110.0,2021,2,4,18.74
-6.5,110.625,2021,2,4,26.86
-6.5,111.25,2021,2,4,31.39
-6.5,111.875,2021,2,4,29.53
-6.5,112.5,2021,2,4,22.67
-6.5,113.125,2021,2,4,15.13
-6.5,113.75,2021,2,4,12.53
-6.5,114.375,2021,2,4,10.58
-6.0,105.625,2021,2,4,11.63
-6.0,106.25,2021,2,4,15.54
-6.0,106.875,2021,2,4,15.45
-6.0,107.5,2021,2,4,14.31
-6.0,108.125,2021,2,4,12.67
-6.0,108.75,2021,2,4,10.45
-6.0,109.375,2021,2,4,10.41
-6.0,110.0,2021,2,4,10.77
-6.0,110.625,2021,2,4,13.12
-6.0,111.25,2021,2,4,14.73
-6.0,111.875,2021,2,4,17.12
-6.0,112.5,2021,2,4,14.38
-6.0,113.125,2021,2,4,11.17
-6.0,113.75,2021,2,4,9.65
-6.0,114.375,2021,2,4,9.22
-5.5,105.625,2021,2,4,15.74
-5.5,106.25,2021,2,4,13.31
-5.5,106.875,2021,2,4,9.41
-5.5,107.5,2021,2,4,9.89
-5.5,108.125,2021,2,4,8.43
-5.5,108.75,2021,2,4,8.81
-5.5,109.375,2021,2,4,10.82
-5.5,110.0,2021,2,4,10.43
-5.5,110.625,2021,2,4,11.46
-5.5,111.25,2021,2,4,11.37
-5.5,111.875,2021,2,4,11.9
-5.5,112.5,2021,2,4,11.3
-5.5,113.125,2021,2,4,11.18
-5.5,113.75,2021,2,4,11.04
-5.5,114.375,2021,2,4,11.05
-9.0,105.625,2021,2,5,8.77
-9.0,106.25,2021,2,5,8.79
-9.0,106.875,2021,2,5,9.37
-9.0,107.5,2021,2,5,9.49
-9.0,108.125,2021,2,5,10.83
-9.0,108.75,2021,2,5,12.65
-9.0,109.375,2021,2,5,16.62
-9.0,110.0,2021,2,5,20.52
-9.0,110.625,2021,2,5,24.46
-9.0,111.25,2021,2,5,26.16
-9.0,111.875,2021,2,5,26.53
-9.0,112.5,2021,2,5,23.2
-9.0,113.125,2021,2,5,18.77
-9.0,113.75,2021,2,5,17.26
-9.0,114.375,2021,2,5,16.95
-8.5,105.625,2021,2,5,8.43
-8.5,106.25,2021,2,5,8.04
-8.5,106.875,2021,2,5,8.66
-8.5,107.5,2021,2,5,8.2
-8.5,108.125,2021,2,5,10.78
-8.5,108.75,2021,2,5,16.08
-8.5,109.375,2021,2,5,19.31
-8.5,110.0,2021,2,5,22.46
-8.5,110.625,2021,2,5,32.53
-8.5,111.25,2021,2,5,28.98
-8.5,111.875,2021,2,5,32.78
-8.5,112.5,2021,2,5,18.03
-8.5,113.125,2021,2,5,11.95
-8.5,113.75,2021,2,5,8.11
-8.5,114.375,2021,2,5,14.48
-8.0,105.625,2021,2,5,8.72
-8.0,106.25,2021,2,5,7.94
-8.0,106.875,2021,2,5,8.33
-8.0,107.5,2021,2,5,7.91
-8.0,108.125,2021,2,5,11.12
-8.0,108.75,2021,2,5,14.3
-8.0,109.375,2021,2,5,22.64
-8.0,110.0,2021,2,5,29.33
-8.0,110.625,2021,2,5,67.02
-8.0,111.25,2021,2,5,46.62
-8.0,111.875,2021,2,5,45.46
-8.0,112.5,2021,2,5,15.16
-8.0,113.125,2021,2,5,10.18
-8.0,113.75,2021,2,5,9.31
-8.0,114.375,2021,2,5,21.94
-7.5,105.625,2021,2,5,11.71
-7.5,106.25,2021,2,5,12.71
-7.5,106.875,2021,2,5,9.27
-7.5,107.5,2021,2,5,10.88
-7.5,108.125,2021,2,5,12.74
-7.5,108.75,2021,2,5,32.78
-7.5,109.375,2021,2,5,51.0
-7.5,110.0,2021,2,5,78.17
-7.5,110.625,2021,2,5,98.22
-7.5,111.25,2021,2,5,66.36
-7.5,111.875,2021,2,5,51.51
-7.5,112.5,2021,2,5,16.33
-7.5,113.125,2021,2,5,8.34
-7.5,113.75,2021,2,5,8.98
-7.5,114.375,2021,2,5,15.01
-7.0,105.625,2021,2,5,14.18
-7.0,106.25,2021,2,5,21.23
-7.0,106.875,2021,2,5,18.23
-7.0,107.5,2021,2,5,22.45
-7.0,108.125,2021,2,5,14.73
-7.0,108.75,2021,2,5,27.6
-7.0,109.375,2021,2,5,47.71
-7.0,110.0,2021,2,5,88.32
-7.0,110.625,2021,2,5,97.0
-7.0,111.25,2021,2,5,70.47
-7.0,111.875,2021,2,5,41.58
-7.0,112.5,2021,2,5,16.78
-7.0,113.125,2021,2,5,7.25
-7.0,113.75,2021,2,5,7.02
-7.0,114.375,2021,2,5,8.52
-6.5,105.625,2021,2,5,13.48
-6.5,106.25,2021,2,5,22.85
-6.5,106.875,2021,2,5,25.13
-6.5,107.5,2021,2,5,24.36
-6.5,108.125,2021,2,5,19.63
-6.5,108.75,2021,2,5,23.44
-6.5,109.375,2021,2,5,31.3
-6.5,110.0,2021,2,5,34.81
-6.5,110.625,2021,2,5,41.27
-6.5,111.25,2021,2,5,38.43
-6.5,111.875,2021,2,5,28.75
-6.5,112.5,2021,2,5,14.75
-6.5,113.125,2021,2,5,6.22
-6.5,113.75,2021,2,5,5.0
-6.5,114.375,2021,2,5,5.76
-6.0,105.625,2021,2,5,11.87
-6.0,106.25,2021,2,5,18.46
-6.0,106.875,2021,2,5,22.27
-6.0,107.5,2021,2,5,20.25
-6.0,108.125,2021,2,5,20.27
-6.0,108.75,2021,2,5,16.06
-6.0,109.375,2021,2,5,14.09
-6.0,110.0,2021,2,5,13.85
-6.0,110.625,2021,2,5,16.47
-6.0,111.25,2021,2,5,18.62
-6.0,111.875,2021,2,5,18.64
-6.0,112.5,2021,2,5,10.75
-6.0,113.125,2021,2,5,4.83
-6.0,113.75,2021,2,5,4.13
-6.0,114.375,2021,2,5,4.13
-5.5,105.625,2021,2,5,9.29
-5.5,106.25,2021,2,5,13.07
-5.5,106.875,2021,2,5,12.93
-5.5,107.5,2021,2,5,13.64
-5.5,108.125,2021,2,5,11.33
-5.5,108.75,2021,2,5,8.93
-5.5,109.375,2021,2,5,9.87
-5.5,110.0,2021,2,5,9.08
-5.5,110.625,2021,2,5,12.95
-5.5,111.25,2021,2,5,13.16
-5.5,111.875,2021,2,5,13.11
-5.5,112.5,2021,2,5,8.15
-5.5,113.125,2021,2,5,4.02
-5.5,113.75,2021,2,5,3.58
-5.5,114.375,2021,2,5,3.44
-9.0,105.625,2021,2,6,33.55
